,product_id,shop_id,short_description,price,discount,final_price,sold_product,rating_count,location,brand
119,21949870140,297411514,"Camera Yoosee bóng đèn thế hệ mới 3.0MP - xoay 360 độ, xem đêm có màu, mẫu mới 2022 MÃ BÓNG ĐÈN",31500000000,22,24500000000,4771,"[250, 1, 5, 6, 14, 224]",TP. Hồ Chí Minh,
120,19520380610,810335152,Camera IP giám sát Arenti Laxihub P2 1080P WIFI PTZ Góc 360 ° được che phủ Hỗ trợ Alexa và Trợ lý Google Bản quốc tế,84900000000,41,49900000000,294,"[73, 2, 1, 1, 4, 65]",TP. Hồ Chí Minh,
121,18474777121,958799041,"Camera Robot Wifi giá rẻ V380 Pro, Xoay 360 Độ - Hỗ Trợ Xem Màu Ban Đêm - Phát Hiện Chuyển Động Thông Minh - BH 12Tháng",43900000000,32,29900000000,233,"[34, 0, 0, 0, 0, 34]",Hà Nội,
122,5864823579,48608792,Camera Yoosee Ban đêm có màu camera 3 râu 1080 FULL HD,30000000000,42,17500000000,7181,"[1376, 42, 12, 29, 81, 1212]",TP. Hồ Chí Minh,No Brand
123,4389123381,226704762,[Mã ELBAU5 giảm 5% tối đa 500K] Camera IP Wifi Tenda CP3/CP6/CP7 Độ phân giải 1080P/2K/4MP xoay 360°,64900000000,40,45500000000,4985,"[1330, 17, 12, 24, 61, 1216]",TP. Hồ Chí Minh,Tenda
124,9464207731,356131635,"Camera IP WIFI XOAY 360 2M 4M IMOU Ranger2 A42 A42P - A22EP Trong Nhà Còi Hú Báo Động, chính hãng, bảo hành 24 tháng",88900000000,44,49900000000,15222,"[3862, 35, 10, 28, 114, 3675]",Hà Nội,
125,14457324533,171571510,Camera Hành Trình Xiaomi 70mai M500 Phiên Bản QUỐC TẾ Độ Nét Cao Kết Nối WiFi Tiện Lợi độ phân giải 1944P,250000000000,20,199900000000,70,"[16, 0, 0, 0, 0, 16]",TP. Hồ Chí Minh,
126,8840858751,21078602,"Camera hành trình 70mai A500s Dash Cam Pro Plus+ Siêu Nét tích hợp GPS, Tốc độ Km/h",0,0,145000000000,44,"[16, 0, 0, 0, 5, 11]",Hải Phòng,Xiaomi
127,7751453935,22020379,Camera lùi xe hơi AHD 170 xi crom đánh góc lái,0,0,27000000000,228,"[79, 3, 0, 1, 4, 71]",TP. Hồ Chí Minh,No brand
128,14553802305,21078602,"Camera Hành Trình Xiaomi 70Mai M500 Dash Camera , Tích hợp GPS - Phiên Bản Quốc tế",225000000000,3,218000000000,29,"[12, 0, 0, 0, 1, 11]",Hải Phòng,
129,11968470852,335042018,Camera Hành Trình Ô Tô X008 Full HD 1296p Chống Rung Camera Trước Và Sau Oto Siêu Nét,0,0,69900000000,309,"[51, 3, 1, 1, 1, 45]",TP. Hồ Chí Minh,
130,13793132368,463832370,Camera Chiếu Hậu AHD 720P 25fps Hỗ Trợ Tầm Nhìn Ban Đêm Chống Thấm Nước Dành Cho Ô Tô,11360000000,40,9000000000,111,"[27, 2, 1, 2, 3, 19]",Nước ngoài,
131,3219942795,3075268,Camera lùi ô tô ccd hd 12 led trợ sáng ban đêm,15000000000,27,10900000000,1647,"[440, 4, 1, 11, 26, 398]",Hà Nội,
132,12788932813,290991655,Bộ Camera Lùi Xe Thông Minh Quay 170 Độ HD Có Tầm Nhìn Ban Đêm Cho Xe Hơi Android DVD,26100000000,30,18300000000,27,"[7, 0, 0, 0, 0, 7]",Nước ngoài,
133,14855350342,59469433,"Camera Hành Trình ô tô ONTEKCO V2, kết nối WIFI điện thoại và Màn Hình Android FULL HD",29900000000,37,19500000000,445,"[77, 2, 1, 1, 4, 69]",Hà Nội,No brand
134,4531775031,22020379,Bộ chuyển đổi tín hiệu tự động 2 camera cặp lề,0,0,15000000000,450,"[106, 2, 0, 3, 4, 97]",TP. Hồ Chí Minh,No brand
135,3209131991,74799240,Giá đỡ camera hành trình xe hơi giác hút chân không tiện lợi,2600000000,35,1700000000,640,"[97, 4, 0, 1, 6, 86]",Nước ngoài,
136,11837123714,329402900,Camera hành trình 70mai M300 Dash Cam 2K chính hãng chế độ quay vòng lặp,0,0,135000000000,120,"[45, 0, 0, 0, 3, 42]",Hà Nội,
137,6992817878,14012700,[Trả góp 0%]  Camera Hành Trình Vietmap G40 - cảnh báo giao thông - HÀNG CHÍNH HÃNG,0,0,399000000000,20,"[7, 0, 0, 0, 0, 7]",TP. Hồ Chí Minh,
138,18906197548,376934776,Camera Hành Trình ô tô gương chiếu hậu M5 XETABON-màn cảm ứng 5 inch Full Hd 1080P - lắp đặt dễ dàng 1đổi1 trong 1 năm,47500000000,1,47500000000,1834,"[143, 0, 0, 2, 2, 139]",Hà Nội,
139,20725883761,822616743,"Camera hành trình ô tô W4, camera wifi kết nối điện thoại, quay trước sau góc rộng siêu nét Bảo Hành 12 Tháng",124900000000,5,119900000000,1592,"[182, 0, 0, 0, 0, 182]",Hà Nội,
140,12677111537,53355040,70mai Camera Rear RC09 - Cam sau dùng cho 70mai Dash Cam,45900000000,13,39900000000,140,"[41, 0, 0, 0, 1, 40]",Hà Nội,
141,20128832203,251967117,"Camera Hành Trình K3 FULLHD 1080P - Màn Hình Phím cơ, Chống Ngược Sáng Cao - Ghi Hình Trước Sau Siêu Nét",15000000000,8,15000000000,5,"[1, 0, 0, 0, 0, 1]",Hà Nội,
142,9577623205,59469433,"Camera hành trình ONTEKCO S14 Tiếng Việt chuẩn, hình sảnh sắc nét 1080P, cam kết hoàn tiền",26900000000,27,26900000000,242,"[27, 1, 1, 0, 2, 23]",Hà Nội,No brand
143,14538290897,646662818,Camera sau 70mai RC06 dùng cho A800S A500S (Không thể sử dụng độc lập được),59700000000,26,43900000000,444,"[140, 2, 0, 3, 4, 131]",TP. Hồ Chí Minh,
144,11376951325,49961034,Camera Hành Trình USB/WIFI phiên bản V2 Wifi dùng cho xe ô tô kết nối màn hình androi - Xem trên điện thoại,47300000000,27,34500000000,165,"[37, 4, 1, 3, 2, 27]",TP. Hồ Chí Minh,
145,7982401781,178846272,Camera Trước Ô Tô Dùng Cho Màn Hình Android Qua Chân Cắm USB Độ Phân Giải AHD 1080P,0,0,56500000000,10,"[1, 0, 0, 0, 0, 1]",Hà Nội,No brand
146,9606562562,329402900,"Camera hành trình 70mai A500S cam trước quốc tế, cảm biến hình ảnh SONY IMX335, cảnh báo bằng giọng nói tự động",0,0,189000000000,53,"[23, 0, 0, 0, 0, 23]",Hà Nội,Xiaomi
147,19634655412,115715604,360° Camera Mắt Cá 3D Gắn Sau Xe Hơi AHD 1080P / 720P,0,0,99990000000,7,"[4, 1, 0, 0, 0, 3]",Nước ngoài,No Brand
148,12338866868,21078602,Cam sau 70Mai RC09 dùng cho 70mai Dash Cam A400 A500s A800s - 70mai Camera Rear RC09 Siêu Nét,45000000000,12,39500000000,18,"[5, 0, 0, 0, 0, 5]",Hải Phòng,
149,18740836186,853275892,Camera hành trình VIETMAP KC01 Pro Verson 2.0 Cảnh Báo Giao Thông - Cảm biến 2K Sony Starvis,0,0,326000000000,41,"[2, 0, 0, 0, 0, 2]",Hà Nội,
150,7764610744,18418359,Camera hành trình U6 FullHD 1080p cho màn android ô tô ADAS cam siêu nét quay đêm tốt,0,0,29900000000,184,"[57, 2, 1, 0, 4, 50]",Hà Nội,No Brand
151,19213286755,226608943,"Camera Hành Trình ô tô Full HD 1080p góc quay 170 độ, cam hành trình đủ loại",65000000000,30,49900000000,100,"[28, 0, 0, 0, 0, 28]",Hà Nội,
152,11550643460,266359740,Camera hỗ trợ đậu xe ccd chất lượng cao chuyên dụng,27600000000,50,13800000000,58,"[14, 0, 0, 2, 1, 11]",Nước ngoài,
153,20940128822,706615245,Camera Hành Trình DVR GPS WIFI 1080P HD 3 Trong 1 Thông Minh Tầm Nhìn Ban Đêm Cho Xe Hơi,80000000000,20,68000000000,10,"[6, 0, 0, 2, 0, 4]",Nước ngoài,No Brand
154,19132812595,775354178,Camera Hành Trình YUECAI Màn Hình Cảm Ứng 4 Inch HD Ống Kính Kép 1080p Hàng Nội Địa Đạt Chuẩn Châu Âu8,89500000000,49,45645000000,55,"[74, 0, 0, 1, 1, 72]",TP. Hồ Chí Minh,
155,2634094368,164933554,"Camera hành trình DVR LCD 2.5"" độ phân giải 1080P có cảm biến G và tầm nhìn ban đêm chất lượng cao",18600000000,3,18071000000,232,"[45, 7, 1, 3, 6, 28]",Nước ngoài,Bluelans
156,7359961992,329402900,"Camera hành trình 70mai Pro Plus+ A500s quay trước sau ,quốc tế chính hãng độ phân giải siêu cao 1944p",0,0,189000000000,37,"[14, 0, 0, 0, 0, 14]",Hà Nội,Xiaomi
157,16984443779,418623401,Bộ Camera Lùi Xe Hơi CCD HD Hỗ Trợ Tầm Nhìn Ban Đêm REBUY1,22840000000,42,13250000000,60,"[15, 0, 1, 0, 4, 10]",Nước ngoài,
158,2807616164,114532625,"Bộ camera 360 độ gắn màn hình ô tô, độ phân giải chuẩn AHD 1080P",0,0,780000000000,20,"[2, 0, 0, 0, 0, 2]",Hà Nội,No Brand
159,4463491875,329402900,"Camera gương hành trình 70mai D07 full HD 1080P quốc tế chính hãng, màn hình chống chói, chống lóa",0,0,289000000000,29,"[11, 0, 0, 1, 1, 9]",Hà Nội,Xiaomi
160,7356392892,73436667,Camera hành trình VIETMAP iDVR P2 cho xe ô tô - Dẫn đường Wifi kèm thẻ 32/64/128GB và SIM 4G,0,0,509000000000,14,"[9, 0, 0, 0, 1, 8]",Hà Nội,VietMap
161,8098676707,479664968,"Camera hành trình ô tô cảnh báo tốc độ Phisung K11, 4G, Wifi, 3 inch, cam lùi - Hàng Nhập Khẩu Chính Hãng",198000000000,2,194040000000,9,"[2, 0, 0, 0, 0, 2]",Hà Nội,
162,16254834049,303800658,Camera Hành Trình 1080P UHD Hỗ Trợ Tầm Nhìn Ban Đêm Cảm Biến Chuyển Động G 24Hr,60000000000,20,48000000000,21,"[3, 1, 0, 0, 1, 1]",Nước ngoài,No Brand
163,9010575175,14012700,Camera Hành Trình Webvision A18 - Video 2K - AI Quét Biển Tốc Độ - Cảnh Báo Giao Thông - Wifi - GPS,0,0,289000000000,6,"[2, 0, 0, 0, 0, 2]",TP. Hồ Chí Minh,VietMap
164,21807441849,667164735,Camera hành trình DDPai Mola N3 Pro - Độ phân giải 1600P DDPAI OFFICIAL STORE,289900000000,38,179900000000,55,"[16, 0, 0, 0, 1, 15]",TP. Hồ Chí Minh,
165,17802125452,683659627,"Camera Lề Ô Tô - Camera Cặp Lề Xe Ô Tô Tiện Lợi, Màn Hình( 4.3 Và 5 Icnh 7icnh ) LCD Rõ Nét Không Cần Khoan Gương",75000000000,21,62500000000,26,"[9, 1, 0, 0, 0, 8]",Hà Nội,
166,21515440593,11514252,"[ MÃU MỚI ] Camera Hành Trình ONTEKCO A68 quay TRƯỚC và TRONG xe , ghi hình 1080p hồng ngoại ban đêm trong xe",58900000000,0,58900000000,95,"[20, 2, 0, 0, 0, 18]",Hà Nội,
167,6851537897,304899449,"Máy quay hành trình, camera hành trình U2 full hd 1080 tích hợp màn hình android",0,0,18900000000,203,"[59, 2, 0, 3, 1, 53]",Bắc Giang,
168,4845420153,3075268,Camera lùi OLED ahd 1080p chip sony cho màn hình android ô tô,35000000000,29,25000000000,321,"[83, 2, 1, 4, 9, 67]",Hà Nội,No brand
169,4413319137,117522564,"Camera hành trình wintosee V10 hình ảnh 2k siêu nét, độ phân giải 1296p, hiển thị tốc độ, có GPS",0,0,104900000000,30,"[9, 0, 0, 1, 2, 6]",Lạng Sơn,No Brand
170,18745194222,162631527,"Camera gương hành trình - camera ô tô Phisung Z55, Android 8.1, Bluetooth 4.0, Màn hình 10 inch, Ram 2G, Rom 16G, BH 12T",322200000000,29,229500000000,10,"[4, 0, 0, 0, 0, 4]",TP. Hồ Chí Minh,
171,10493212001,401263973,Camera Lùi Xe Chống Thấm Nước HD Chất Lượng Dành Cho FORD RANGER 12-19 T6 T7 T8 XLT F350 F250 F150,0,0,58000000000,17,"[4, 0, 0, 0, 0, 4]",Nước ngoài,No Brand
172,20324835537,191113247,Camera hành trinh ô tô model U10 ghi hình kép trước sau,0,0,69900000000,4,"[2, 0, 0, 0, 0, 2]",Hà Nội,
173,14051807478,17917892,Camera sau RC06 Rear Camera RC09 dùng cho 70mai Dash Cam Pro A500s A800s Siêu Nét Chính Hãng,55000000000,29,38900000000,73,"[19, 0, 0, 0, 0, 19]",Hải Phòng,
174,17416346332,633248085,"Camera hành trình 70Mai Lite bản quốc tế, siêu quay đêm, chip SONY, góc 130 độ, full HD",180000000000,43,113000000000,586,"[35, 0, 0, 0, 0, 35]",Hà Nội,
175,20746631014,842743668,[Bảo hành 1 năm] Camera wifi mini giám sát IP V380 Pro kết nối điện thoại thông minh - camera an ninh gia đình,50000000000,36,31900000000,2834,"[292, 7, 2, 5, 4, 274]",Hà Nội,
176,1380673187,11279821,[COMBO] Camera IP YooSee 2.0 3anten 8led - kèm thẻ nhớ 32G,39900000000,50,20000000000,6540,"[1731, 50, 28, 40, 102, 1511]",Hà Nội,Yoosee
177,14049672397,347048079,"Camera Wifi IP Deli Full HD 1080P 360 Độ Chính Hãng Giám Sát An Ninh Gia Đình, Văn Phòng - Theo Dõi Chuyển Động",72000000000,48,42900000000,1985,"[594, 18, 3, 15, 37, 521]",Hà Nội,
178,6811265544,47484605,Camera Wifi 3 Râu YS-1021 An Ninh Việt Star Quốc Tế An Ninh Trong Nhà YS-1021 Xoay Theo Chuyển Động,45000000000,33,31500000000,1541,"[405, 17, 1, 8, 22, 357]",TP. Hồ Chí Minh,No brand
179,23710614241,48608792,CAMERA IP WIFI YOOSEE 11 LED  5.0Mpx Full HD New 2023  - XOAY 360 ĐỘ - THEO DÕI CHUYỂN ĐỘNG mã 3RKM,0,0,22900000000,5153,"[65, 0, 1, 4, 7, 53]",TP. Hồ Chí Minh,
180,23710614241,48608792,CAMERA IP WIFI YOOSEE 11 LED  5.0Mpx Full HD New 2023  - XOAY 360 ĐỘ - THEO DÕI CHUYỂN ĐỘNG mã 3RKM,0,0,22900000000,5153,"[65, 0, 1, 4, 7, 53]",TP. Hồ Chí Minh,
181,18474382547,958799041,"camera gắn trần nhà v380,quay toàn cảnh 360 độ full HD-CAMERA không dây an ninh,đàm thoại 2 chiều-kết nối wifi tự động",55900000000,33,37900000000,237,"[40, 0, 0, 0, 0, 40]",Hà Nội,
182,17018338493,529351798,[Mã 44DIENTU80K giảm 6% đơn 400K] Camera IMOU wifi A22EP 1080P(2M) xoay 360 độ đàm thoại 2 chiều - TRANGIATELECOM,80000000000,31,54900000000,2437,"[586, 6, 3, 3, 12, 562]",TP. Hồ Chí Minh,
183,20202797412,769078898,"[Mã BMLT100 giảm đến 100K đơn 499K] Camera WIFI trong nhà cố định góc rộng, đàm thoại 2 chiều IMOU C22SP hàng chính hãng",58900000000,32,41900000000,21,"[4, 0, 0, 0, 0, 4]",Hà Nội,
184,10076539228,226704762,[Mã ELBAU5 giảm 5% tối đa 500K] Camera Wifi Ngoài Trời Tenda CT6 Độ Phân Giải 2K - Hãng phân phối chính thức,109900000000,34,79900000000,1021,"[286, 7, 4, 7, 13, 255]",TP. Hồ Chí Minh,
185,20109198506,585862174,"[YOOSEE] Camera ngoài trời Yoosee 5.0 MPX 15 led - Gray, đàm thoại 2 chiều,chống nước,hàng chính hãng,bảo hành 12 tháng",74900000000,45,41300000000,1581,"[404, 4, 3, 13, 28, 356]",TP. Hồ Chí Minh,
186,7819616291,235508763,VIETMAP C65 - Camera Hành Trình Ô Tô Màn Hình Cảm Ứng+Thẻ 32GB - Hàng Chính Hãng,0,0,489000000000,10,"[4, 0, 0, 0, 0, 4]",Hà Nội,VIETMAP
187,10712072318,168031188,VIETMAP KC01 v.2 Camera hành trình Cảnh Báo Giao Thông ver 2.0 Cảm biến 2K Sony Starvis,345000000000,17,345000000000,77,"[33, 0, 0, 0, 0, 33]",Hà Nội,
188,6020953596,28317988,Camera hành trình ô tô T8 | BX50 trước sau full HD tích hợp 8 Đèn LED - 1080P,60000000000,35,48900000000,306,"[98, 6, 1, 3, 6, 82]",Hà Nội,No Brand
189,4744098810,49961034,Camera Hành Trình Xe Hơi Tích Hợp Màn Hình Cảm Ứng V10-A12 Có Camera Lùi Chống Nước Có Màn Hình LCD Siêu Nét 1080P,69400000000,26,51500000000,34,"[7, 1, 0, 0, 0, 6]",TP. Hồ Chí Minh,No Brand
190,15340260704,154342691,Máy quay chiếu hậu màn hình LCD 4.3 inch tiện dụng cho xe hơi,46373000000,40,27818200000,23,"[6, 0, 0, 1, 0, 5]",Nước ngoài,
191,6334432469,14012700,Camera hành trình Vietmap G40 - Ghi Hình Trước Sau - Cảnh Báo Giao Thông - ADAS - Wifi,0,0,379000000000,27,"[13, 0, 0, 0, 0, 13]",TP. Hồ Chí Minh,VietMap
192,15458527730,238323920,Camera Cặp Lề Ô Tô - Combo Màn Hình 4.3 LCD - Camera Căn Lề Không Cần Khoan Gương,64800000000,5,61560000000,34,"[8, 0, 0, 0, 1, 7]",Hà Nội,
193,11304190125,21078602,Dây kit nguồn Hardware Kit 70mai cho Camera hành trình 70mai Dash Cam,35000000000,24,26500000000,150,"[60, 1, 0, 1, 2, 56]",Hải Phòng,
194,7541333235,22020379,Camera cặp lề xe hơi AHD 361 xoay 360 độ,0,0,20000000000,284,"[68, 0, 2, 0, 3, 63]",TP. Hồ Chí Minh,No brand
195,20642940966,775163690,"Camera hành trình ô tô, Camera hành trình A6 Plus Full HD Đèn LED,ghi hình trước sau, màn hình cảm ứng,thẻ nhớ 32G",0,0,50000000000,9,"[1, 0, 0, 0, 0, 1]",Nước ngoài,No Brand
196,1257940026,18356644,Camera hành trình xe máy gồm gương gắn sẵn camera,0,0,75000000000,22,"[8, 0, 1, 0, 0, 7]",Hà Nội,
197,3067321044,14012700,[Kèm Thẻ Nhớ 128Gb] Camera Hành Trình Vietmap C61 Pro,0,0,294000000000,38,"[18, 0, 1, 0, 0, 17]",TP. Hồ Chí Minh,
198,21929763206,561259298,Camera sau 70mai RC09 - chuyên dùng cho A400 / RC06 dùng cho A800S A500S,59900000000,34,39800000000,7,"[2, 0, 0, 0, 0, 2]",TP. Hồ Chí Minh,
199,6913626110,99552004,"Camera lùi hồng ngoại cho xe tải, nguồn từ 12-24V, 18 đèn hồng ngoại, vỏ bằng hợp kim siêu bền",35000000000,22,28000000000,141,"[27, 1, 0, 0, 1, 25]",Hà Nội,No brand
200,9903611529,169537755,Camera Cặp Lề Ô Tô - ( Combo Màn Hình 4.3 LCD + Camera Căn Lề Không Cần Khoan Gương ),70000000000,12,61900000000,81,"[29, 2, 0, 1, 2, 24]",Hà Nội,No brand
201,11390951201,462125616,"Camera Hành Trình Full HD 1080P Full HD 3"" Cho Xe Hơi",37500000000,17,31125000000,5,"[2, 0, 0, 0, 0, 2]",Nước ngoài,
202,14290725233,154874805,"Camera hành trình ô tô giá rẻ full HD, cam hanh trinh mini",42000000000,50,21000000000,25,"[11, 1, 0, 1, 1, 8]",Hà Nội,
203,14691807082,343537617,Hệ Thống Cảm Biến Đỗ Xe Hơi Kèm 4 Cảm Biến Có Đèn LED Hiển Thị,30508200000,22,23726400000,24,"[11, 0, 0, 0, 0, 11]",Nước ngoài,No Brand
204,11620388590,173997513,[BH 1 Năm] Bộ Điều Khiển Rời Của Camera 360 Ô Tô Gồm [Củ Nối Dây Camera + Nút Điều Khiển Không Dây] Chính Hãng,95000000000,22,73900000000,4,"[1, 0, 0, 0, 0, 1]",Hà Nội,
205,17058758896,238323920,Camera hành trình Maxcar TL-07 đặt taplo có vietmap s1 cảnh báo tốc độ,265000000000,5,251750000000,10,"[2, 0, 0, 0, 0, 2]",Hà Nội,
206,1871351300,35463152,Cảm biến lùi tiến 8 mắt kèm màn hình LCD và mũi khoan,0,0,48500000000,138,"[46, 0, 0, 3, 1, 42]",Hà Nội,No brand
207,2093013487,73436667,Camera lùi VIETMAP 3089 cho xe ô tô bản nâng cấp 2023 - Bảo hành 12 tháng,0,0,55000000000,90,"[50, 0, 0, 1, 3, 46]",Hà Nội,No Brand
208,11417161984,126479086,Camera Hành Trình xe hơi Trước Và Sau USB Carfu X10 có wifi  tích hợp màn hình DVD Android,0,0,39000000000,28,"[13, 0, 0, 1, 0, 12]",TP. Hồ Chí Minh,NoBrand
209,16671608737,119353306,Bộ Camera Chiếu Hậu Cho Xe Mazda 3 Axela Mazda3 2014-2018,0,0,28900000000,5,"[1, 0, 0, 0, 0, 1]",Nước ngoài,
210,16419781805,59469433,"Camera Hành Trình ô tô ONTEK V2, kết nối WIFI điện thoại và Màn Hình Android FULL HD dễ cài đặt",0,0,36900000000,282,"[71, 3, 2, 3, 7, 56]",Hà Nội,No brand
211,19037002365,43343881,Camera hành trình VIETMAP TS-2K new 2022,0,0,409000000000,8,"[6, 0, 0, 0, 0, 6]",Hà Nội,
212,14871917967,43343881,Camera hành trình VIETMAP C61 PRO NEW 2022,0,0,335000000000,20,"[8, 0, 0, 0, 1, 7]",Hà Nội,
213,13992183902,107128697,"Camera lùi Maxviss cảm biến Sony siêu nét, góc rộng chống nước cao cấp",65000000000,45,35500000000,4,"[2, 0, 0, 0, 0, 2]",Hà Nội,
214,17951664796,691583428,Camera Hành Trình Full HD X008 (Trước Và Sau) 1080p,0,0,48500000000,14,"[4, 1, 0, 1, 0, 2]",TP. Hồ Chí Minh,
215,20841898636,706341401,"[SIÊU SALE] Máy quay hành trình, camera hành trình  ONTEKCO U2 full hd 1080 siêu nét app ONTEK VIEW Tiếng Việt",29900000000,40,18900000000,176,"[9, 0, 0, 0, 0, 9]",Hưng Yên,ONTEK
216,19406202752,206468529,Camera Chiếu Hậu Hình Mắt Cá Nhìn Ban Đêm Góc Rộng 170 Độ Cho Xe Hơi,19900000000,39,12100000000,8,"[0, 0, 0, 0, 0, 0]",Nước ngoài,
217,20419411826,500301250,CAMERA HÀNH TRÌNH 3 MẮT D319,0,0,49900000000,20,"[3, 0, 0, 0, 0, 3]",Hà Nội,
218,21114630978,759356478,Màn Hình TFT LCD 4.3 Inch PAL/NTSC Cho Xe Hơi,45227900000,50,22614000000,22,"[8, 0, 0, 0, 0, 8]",Nước ngoài,No Brand
219,17822314845,206468529,Camera Hành Trình DVR Với Jack 2.5mm 4 Pin Cho Xe Hơi,14067200000,26,10400000000,36,"[6, 2, 0, 0, 1, 3]",Nước ngoài,
220,9428337205,43823101,HÀNG CHÍNH HÃNG FREESHIP Camera hành trình K10 Kèm camera lùi Wifi GPS,0,0,155000000000,61,"[2, 0, 0, 0, 0, 2]",Hà Nội,
221,19343535100,319537627,"Camera hành trình 70Mai M500 là siêu phẩm hot nhất hiện nay với tính năng hiện đại, hỗ trợ lái xe an toàn",0,0,125000000000,0,"[0, 0, 0, 0, 0, 0]",Hà Nội,
222,14769995082,115715604,Camera Hành Trình Cho Xe Hơi Hỗ Trợ Tầm Nhìn Ban Đêm Kết Nối USB Android Adas 1080P,31680000000,43,18200000000,7,"[1, 0, 0, 0, 0, 1]",Nước ngoài,
223,21237175752,706615245,Camera Trước Và Sau DVR 3 Ống Kính 3 Trong 1 HD 1080P Cho Xe Tax Uber,90000000000,10,81000000000,3,"[0, 0, 0, 0, 0, 0]",Nước ngoài,No Brand
224,11617847742,19576196,"Camera hành trình hãng ONTEK S14 Tiếng Việt chuẩn, hình sảnh sắc nét 1080P, cam kết hoàn tiền",59000000000,34,38900000000,9,"[5, 0, 0, 1, 0, 4]",Hà Nội,NoBrand
225,15185965174,118753950,Camera hành trình VAVA Dash Cam 2K – Nhập Khẩu,0,0,99900000000,11,"[5, 0, 0, 0, 0, 5]",Hà Nội,
226,3648564916,22123151,Camera hành trình ô tô thương hiệu cap cấp HP f960x tích hợp Wifi GPS - Hàng Nhập Khẩu Chính Hãng,0,0,190600000000,243,"[6, 0, 0, 1, 0, 5]",Hà Nội,HP
227,21332966842,783767318,"Camera hành trình ô tô xe hơi chất lượng full HD giá rẻ, cam hanh trinh mini",41000000000,45,22550000000,5,"[1, 0, 0, 0, 0, 1]",Hà Nội,
228,6752098537,22123151,Camera hành trình 360 độ cao cấp chuẩn AHD dành cho tất cả các loại xe ô tô - Bảo Hành 18 Tháng,0,0,549000000000,143,"[2, 0, 0, 0, 0, 2]",Hà Nội,Lotusviet
229,18424044681,290991655,Camera Lùi Xe Thông Minh 2K AHD 1920x1080P HD 4 Chức Năng Hỗ Trợ CCD AHD 1080P 720P,49800000000,5,47300000000,4,"[3, 0, 0, 0, 0, 3]",Nước ngoài,
230,20744915369,311498714,Bộ phụ kiện Camera 360 Sony AHD 1080 225 cho màn hình Android liền cam,0,0,8000000000,10,"[4, 1, 0, 0, 0, 3]",Hà Nam,
231,3714197173,99552004,"Mắt camera lùi AHD, 4 chân, jack 2.5mm, Full HD 1080",29000000000,25,24000000000,102,"[28, 1, 2, 2, 2, 21]",Hà Nội,No Brand
232,17275849003,115715604,Camera Chiếu Hậu Không Dây Kết Nối WIFI HD Cho Điện Thoại IOS Và Android,45600000000,40,27360000000,12,"[3, 0, 0, 0, 0, 3]",Nước ngoài,
233,4467721197,173997513,"[Không Khoan Gương] Camera Soi Lề Trái Hoặc Lề Phải, Màn Hình 4.3 inch Nguồn Tẩu 12V, Hạn Chế Va Chạm, BH 1 Năm",75000000000,7,69800000000,110,"[25, 2, 0, 2, 2, 19]",Hà Nội,No brand
234,13875532736,651436353,Camera ô tô trước sau HQ 173 chuyển đổi AHD/CCD,0,0,26000000000,32,"[11, 1, 0, 0, 0, 10]",TP. Hồ Chí Minh,
235,19142693493,178804179,"Camera Ghi HìNh 3 ""1080P HD ChốNg NướC IP67 Cho Xe MáY",78192000000,10,70372800000,4,"[1, 0, 0, 0, 0, 1]",Nước ngoài,No Brand
236,3768766726,353651999,Camera wifi yoosee FHD 2.0Mpx Mẫu Mới Kèm Thẻ,35000000000,39,23500000000,1307,"[172, 6, 4, 8, 11, 143]",Hà Nội,No Brand
237,16867277365,769078898,Camera Wifi trong nhà xoay 360 cao cấp IMOU REX A26LP 2MP/ A46LP 4MP quét nhanh thông minh hàng chính hãng,138900000000,36,88900000000,55,"[18, 0, 0, 0, 0, 18]",Hà Nội,
238,15301588447,529351798,[Mã 44DIENTU80K giảm 6% đơn 400K] Camera wifi trong nhà Ezviz C1C-B 2MP đàm thoại 2 chiều - TRANGIATELECOM,79900000000,36,51500000000,92,"[22, 0, 0, 0, 0, 22]",TP. Hồ Chí Minh,
239,5560124565,275585897,"Camera wifi Ezviz C6N 1080p(2M , 4M) Xoay (360) - Hàng chính hãng",60000000000,25,50500000000,5366,"[1253, 10, 6, 9, 43, 1185]",Hà Nội,EZVIZ
240,5560124565,275585897,"Camera wifi Ezviz C6N 1080p(2M , 4M) Xoay (360) - Hàng chính hãng",60000000000,25,50500000000,5366,"[1253, 10, 6, 9, 43, 1185]",Hà Nội,EZVIZ
241,14489043160,347048079,"Camera Wifi IP DELI - Full HD 2M Xoay 360 Độ Giám Sát Gia Đình, Văn Phòng, Điều Khiển Từ App Kèm Thẻ Nhớ 128GB",72000000000,41,42900000000,275,"[81, 3, 1, 4, 6, 67]",Hà Nội,
242,21365592470,909180316,Camera wifi trong nhà CS-C1C-B độ phân giải full HD 2.0MP góc rộng đàm thoại 2 chiều hàng chính hãng Ezviz,55000000000,36,38500000000,986,"[71, 0, 0, 0, 0, 71]",Hải Phòng,
243,18225896543,297411514,"Camera Yoosee PTZ 5.0 MPX 15 led - Gray, đàm thoại 2 chiều, chống nước, hàng chính hãng camera wifi ptz 4 râu xám",70000000000,44,39500000000,74,"[20, 0, 0, 0, 2, 18]",TP. Hồ Chí Minh,
